KPMD,Palmdale Production,34.63,-118.08,Lake Los Angeles,CA,93550,4.4686080151
KPOC,La Verne/Brackett,34.11,-117.78,La Verne,CA,91750,0.709825766066
KPRB,Paso Robles Muni,35.68,-120.63,Paso Robles,CA,93447,1.3588682808
KPSP,Palm Springs Rgnl,33.84,-116.5,Palm Springs,CA,92262,2.50130947409
KPTV,Porterville (awos),36.04,-119.07,Porterville,CA,93257,3.19493284591
KRAL,Riverside Municipal,33.95,-117.45,Riverside,CA,92503,2.58952854748
KRBL,Red Bluff Municipal,40.15,-122.25,Red Bluff,CA,96080,2.38837163397
KRDD,Redding Municipal,40.51,-122.3,Redding,CA,96002,2.65780187687
KRHV,San Jose/Reid/Hillv,37.34,-121.82,San Jose,CA,95122,1.03419959529
KRIV,March AFB/Riverside,33.89,-117.27,March Air Reserve Base,CA,92518,0.166866164213
KRNM,Ramona Airport,33.04,-116.91,Ramona,CA,92065,3.41193914813
KSAC,Sacramento/Executiv,38.52,-121.5,Sacramento,CA,95822,0.601542129901
KSAN,San Diego/Lindbergh,32.73,-117.17,San Diego,CA,92101,0.841582381137
KSBA,Santa Barbara Muni,34.44,-119.83,Santa Barbara,CA,93111,1.55931224918
KSBP,San Luis Obispo,35.24,-120.64,San Luis Obispo,CA,93401,1.69770907596
KSCK,Stockton Metro,37.91,-121.25,French Camp,CA,95231,2.48652252669
KSDB,Sandberg (aut),34.76,-118.73,Gorman,CA,93243,10.5935598377
KSDM,San Diego/Brown Fld,32.58,-116.98,Chula Vista,CA,91915,4.33159513799
KSEE,San Diego/Gillespie,32.83,-116.97,Santee,CA,92071,1.63521994788
KSFO,San Francisco Intl Airport,37.62,-122.36,San Francisco,CA,94128,1.93869538255
KSIY,Montague/Siskiyou,41.79,-122.47,Montague,CA,96064,5.16578142414
KSJC,San Jose International Airport,37.37,-121.93,Santa Clara,CA,95050,1.92975705795
KSLI,Los Alamitos Aaf,33.79,-118.05,Rossmoor,CA,90720,1.30358498064
KSMF,Sacramento Metro,38.7,-121.6,Sacramento,CA,95837,0.112879997007
KSMO,Santa Monica Muni,34.03,-118.45,Los Angeles,CA,90025,1.07154875523
KSMX,Santa Maria Public,34.91,-120.45,Orcutt,CA,93455,2.746753019
KSNA,Santa Ana/John-Wayne,33.68,-117.88,Costa Mesa,CA,92626,1.65718966318
KSNS,Salinas Municipal,36.66,-121.61,Salinas,CA,93905,1.4921023246
KSQL,San Carlos Airport,37.53,-122.25,Redwood City,CA,94065,0.327570087594
KSTS,Santa Rosa (awos),38.51,-122.81,Fulton,CA,95439,2.2999133679
KSUU,Travis AFB/Fairfield,38.28,-121.93,Travis Afb,CA,94535,0.607632219448
KTOA,Torrance Municipal,33.8,-118.33,Rancho Palos Ver,CA,90717,0.919203849281
KTRK,Truckee-Tahoe,39.33,-120.13,Truckee,CA,96161,5.28118776369
KTRM,Thermal Airport,33.64,-116.17,Coachella,CA,92236,2.780466735
KTVL,South Lake Tahoe,38.91,-120.0,South Lake Tahoe,CA,96150,0.540363338004
KUKI,Ukiah Muni (awos),39.14,-123.2,Ukiah,CA,95482,1.03369508191
KVBG,Vandenberg AFB,34.73,-120.55,Lompoc,CA,93437,0.933699429113
KVCB,Nut Tree Airport,38.378,-121.957,Vacaville,CA,95688,1.89934661888
KVCV,Southern California Logisitics Airport,34.583,-117.383,George Afb,CA,92394,2.16085917244
KVIS,Visalia Muni,36.33,-119.4,Visalia,CA,93291,3.81785068094
KVNY,Van Nuys Airport,34.21,-118.49,Van Nuys,CA,91406,0.6259140721
KWHP,Los Angeles-Whiteman Airport,34.26,-118.41,Arleta,CA,91331,0.880987618752
KWJF,Lancaster/Fox F,34.73,-118.22,Lancaster,CA,93534,4.51820561935
KWVI,Bami11,36.94,-121.79,Freedom,CA,95019,0.64553374887
KXVW,Vandenberg Range,34.717,-120.567,Lompoc,CA,93437,2.21314686983
KCXL,Calexico International Airport,0.0,0.0,Culebra,PR,00775,4602.80839332
KL35,Big Bear City Airport,34.27,-116.85,Big Bear City,CA,92314,1.04061277722
KAJO,Corona Airport,33.87,-117.57,Corona,CA,92882,1.26572061629
K04V,Saguache,38.1,-106.167,Saguache,CO,81149,3.51104376171
K20V,Kremmling County/McElroy Airfield Airport,40.05,-106.36,Kremmling,CO,80459,7.62471046064
K3MW,Mount Werner,40.267,-106.45,Kremmling,CO,80459,8.36023910152
K4BM,Wilkerson Pass,39.05,-105.514,Lake George,CO,80827,2.74234509547
K5SM,Sunlight,39.417,-107.367,Glenwood Springs,CO,81601,8.4014172812
K7BM,Cottonwood Pass,38.8,-106.217,Nathrop,CO,81236,5.72806926615
KAFF,Air Force Academy,38.98,-104.82,United States Ai,CO,80840,2.28663527465
KAKO,Akron/Washington Co,40.17,-103.22,Akron,CO,80720,3.70199146692
KALS,Alamosa Muni(awos),37.46,-105.87,Alamosa,CO,81101,2.09999462138
KAPA,Denver/Centennial,39.57,-104.85,Englewood,CO,80112,1.86885848571
KASE,Aspen/Sardy Field,39.22,-106.87,Aspen,CO,81611,3.15939084902
KBJC,Broomfield/Jeffco,39.91,-105.12,Westminster,CO,80021,2.24169891589
KBKF,Buckley AFB/Aurora,39.73,-104.75,Aurora,CO,80017,3.01639300385
KCAG,Craig-Moffat(amos),40.51,-107.53,Craig,CO,81625,5.6463001715
KCCU,"Copper Mountain (12,400 feet)",39.475,-106.153,Frisco,CO,80443,4.03044893273
KCEZ,Cortez/Montezuma Co,37.3,-108.63,Cortez,CO,81321,3.43098356491
KCOS,Colorado Springs,38.83,-104.72,Colorado Springs,CO,80916,1.75536781849
KCPW,"Wolf Creek Pass (11,760 feet)",37.464,-106.804,South Fork,CO,81154,17.134388343
KDEN,Denver Intnl Arpt,39.87,-104.67,Denver,CO,80249,6.42278329105
KDRO,Durango/La Plata Co,37.16,-107.75,Ignacio,CO,81137,7.26636392622
KEEO,Meeker,40.04,-107.89,Meeker,CO,81641,1.68153056114
KEGE,Eagle Co. Regional,39.66,-106.92,Gypsum,CO,81637,5.98740552299
KFCS,Fort Carson/Butts,38.69,-104.77,Fort Carson,CO,80913,3.73658803788
KFNL,Fort Collins (awos),40.46,-105.01,Fort Collins,CO,80528,2.95630782593
KFTG,Front Range Airport,39.785,-104.543,Watkins,CO,80137,4.23274472419
KGJT,Grand Junction,39.12,-108.53,Grand Junction,CO,81506,1.31928073805
KGUC,Gunnison Co. (awos),38.55,-106.92,Gunnison,CO,81230,6.27404916216
KGXY,Greeley/Weld (awos),40.43,-104.63,,CO,806HH,2.25012431171
KHDN,Hayden/Yampa (awos),40.51,-107.25,Hayden,CO,81639,1.62095544195
KITR,Burlington,39.24,-102.29,Burlington,CO,80807,5.42081562027
KLAA,Lamar,38.07,-102.68,Lamar,CO,81052,3.55607489496
KLHX,La Junta Municipal,38.05,-103.52,Timpas,CO,81050,3.89459285208
KLIC,Limon Municipal,39.26,-103.66,Limon,CO,80828,2.04057016265
KLXV,Leadville/Lake Co.,39.22,-106.32,Leadville,CO,80461,0.874881612118
KMNH,Elbert Mountain,39.219,-104.641,Elbert,CO,80106,6.3891849823
KMTJ,Montrose Co. Arpt,38.51,-107.88,Montrose,CO,81401,5.17176626125
KMYP,"Monarch Pass (12,030 feet)",38.497,-106.32,Sargents,CO,81248,10.4170037181
KPUB,Pueblo Memorial(aw),38.29,-104.52,Pueblo,CO,81001,2.77135117832
KRIL,Rifle/Garfield Rgnl,39.54,-107.72,Silt,CO,81652,3.49396223477
KSBS,Steamboat Springs,40.48,-106.82,Steamboat Spring,CO,80487,3.30009157829
KSPD,Springfield/Comanche Natl Grass,37.28,-102.61,Springfield,CO,81073,8.97584609439
KTAD,Trinidad/Animas Co.,37.26,-104.33,Jansen,CO,81082,9.40857842784
KTEX,Telluride Regional,37.94,-107.77,Telluride,CO,81435,6.48894373654
KVTP,"South La Veta Pass (10,216 feet)",37.512,-105.171,Cuchara,CO,81055,7.8046624188
KCRV,"Corona Pass (11,608 feet)",40.0503,-105.584,Ward,CO,80481,6.69712077726
KBDL,"Windsor Locks, Bradley International Airport",41.94,-72.68,Windsor Locks,CT,06096,1.92480037394
KBDR,Bridgeport/Igor|Sikorsky Memorial,41.18,-73.13,Stratford,CT,06615,0.387471417996
KDXR,Danbury Municipal Airport,41.37,-73.48,Danbury,CT,06810,1.92522537257
KGON,Groton / New London Airport,41.33,-72.05,Groton,CT,06340,1.08761944261
KHFD,Hartford-Brainard Airport,41.73,-72.65,Hartford,CT,06114,1.60621109435
KHVN,New Haven/Tweed,41.28,-72.88,East Haven,CT,06512,0.389594953891
KIJD,"Willimantic, Windham Airport",41.75,-72.18,Mansfield Center,CT,06250,1.64184999235
KMMK,Meriden Markham Municipal Airport,41.51,-72.83,Meriden,CT,06451,1.87642593888
KOXC,Oxford Automatic Weather Observing / Reporting Sys,41.41,-73.1,Oxford,CT,06478,1.89045582192
KSNC,Chester,41.3839,-72.5058,Chester,CT,06412,2.44925280108
KDOV,Dover Air Force Base,39.14,-75.47,Dover Afb,DE,19902,0.556192370474
KGED,"Georgetown, Sussex County Airport",38.7,-75.36,Georgetown,DE,19947,2.39424313172
KILG,"Wilmington, New Castle County Airport",39.68,-75.6,Manor,DE,19720,0.914278099787
TDCF,Canefield Airport,15.533,-61.4,Culebra,PR,00775,320.971715248
NFFN,Nandi,-17.75,177.45,Ocean View,HI,96737,3128.64127264
NFNA,Nausori,-18.05,178.567,Ocean View,HI,96737,3102.07349472
KCEW,"Crestview, Sikes Airport",30.79,-86.52,Crestview,FL,32539,2.31117775652
KDTS,"Destin, Ft. Walton Beach Airport",30.4,-86.47,Sandestin,FL,32541,2.23052581485
KMAI,Marianna Municipal Airport,30.8,-85.21,Marianna,FL,32446,0.707852996675
KPAM,Tyndall Air Force Base,30.07,-85.59,Panama City,FL,32403,1.18750932924
KPFN,Panama City-Bay County Intl Airport,30.2,-85.68,Panama City,FL,32405,0.973556528161
K0J4,Florala Municipal Airport,31.033,-86.317,Florala,AL,36442,1.68766130683
K40J,Perry-Foley Airport,30.07,-83.57,Perry,FL,32347,0.992041589469
KAAF,Apalachicola,29.728,-85.027,Apalachicola,FL,32320,0.637705212991
KAMX,Miami Nexrad,25.617,-80.417,Quail Heights,FL,33177,1.71544581175
KAPF,Naples Municipal,26.15,-81.77,Naples,FL,34104,1.38442830212
KBCT,Boca Raton Airport,26.38,-80.1,Boca Raton,FL,33431,0.250132917277
KBKV,"Brooksville, Hernando County Airport",28.47,-82.45,Spring Hill,FL,34609,3.18165387583
KBOW,Bartow Municipal,27.95,-81.78,Eagle Lake,FL,33839,2.58371683033
KCOF,Cocoa / Patrick Air Force Base,28.23,-80.6,Patrick A F B,FL,32925,0.364876527349
KCRG,"Jacksonville, Craig Municipal Airport",30.33,-81.52,Jacksonville,FL,32225,1.76668290056
KCTY,Cross City Airport,29.64,-83.1,Cross City,FL,32628,1.08612396468
KDAB,Daytona Beach International Airport,29.18,-81.05,Daytona Beach,FL,32114,1.86079202119
KEVB,New Smyrna Beach Municipal Airport,29.05,-80.95,New Smyrna Beach,FL,32168,2.32990015558
KEYW,Key West Airport,24.55,-81.75,Naval Air Statio,FL,33040,1.2843101569
KFLL,Fort Lauderdale / Hollywood Intl Airport,26.07,-80.15,Dania,FL,33004,1.28359146245
KFMY,"Fort Myers, Page Field",26.58,-81.87,Fort Myers,FL,33907,0.963614276896
KFPR,"Fort Pierce, St. Lucie County Intl Airport",27.5,-80.37,Fort Pierce,FL,34946,1.48154456974
KFXE,Fort Lauderdale Executive Airport,26.2,-80.17,Fort Lauderdale,FL,33309,1.01355059493
KGIF,Gilbert Field,28.05,-81.75,Winter Haven,FL,33881,1.55662092137
KGNV,Gainesville Regional Airport,29.68,-82.27,Gainesville,FL,32641,2.37808007205
KHRT,Hurlburt Field,30.43,-86.68,Mary Esther,FL,32569,2.5037955294
KHST,Homestead Air Force Base,25.48,-80.38,,FL,330XX,0.987637935938
KHWO,"Hollywood, North Perry Airport",26.0,-80.24,Pembroke Pines,FL,33024,1.63087028283
KISM,"Orlando, Kissimmee Municipal Airport",28.29,-81.437,Kissimmee,FL,34741,1.24182621832
KJAX,Jacksonville International Airport,30.43,-81.7,Jacksonville,FL,32208,2.84451947628
KLAL,Lakeland Regional,28.04,-81.95,Lakeland,FL,33801,1.59250691012
KLEE,Leesburg International Airport,28.82,-81.81,Haines Creek,FL,34788,3.0112424222
KMCF,"Macdill Air Force Base, Fl.",27.86,-82.52,Tampa,FL,33621,0.442687341111
KMCO,Orlando International Airport,28.43,-81.32,Orlando,FL,32827,1.05376660869
KMIA,Miami International Airport,25.82,-80.28,Hialeah,FL,33010,0.858503160373
KMLB,Melbourne International Airport,28.11,-80.63,Melbourne,FL,32901,2.32916362679
KMTH,Marathon Airport,24.74,-81.05,Marathon,FL,33050,1.50495702608
KNIP,"Jacksonville, Naval Air Station",30.23,-81.68,Jacksonville N A,FL,32212,1.38778603377
KNPA,"Pensacola, Naval Air Station",30.36,-87.32,Pensacola,FL,32507,0.867184544412
KNQX,Boca Chica Naval Air Station,24.57,-81.68,Naval Air Statio,FL,33040,4.81601589838
KNRB,Mayport Naval Station,30.4,-81.42,Jacksonville Bea,FL,32227,1.30269247506
KNSE,"Milton, Whiting Field North",30.72,-87.02,Milton,FL,32570,0.891317421215
KOCF,Ocala Municipal Automatic Weather Observing,29.18,-82.22,Ocala,FL,34474,3.14816951184
KOMN,Ormond Beach Municipal Airport,29.3,-81.1,Ormond Beach,FL,32174,1.05676085215
KOPF,"Miami, Opa Locka Airport",25.91,-80.28,Hialeah,FL,33014,1.78192076507
KORL,Orlando Executive Airport,28.55,-81.33,Azalea Park,FL,32807,1.36785499255
KPBI,"West Palm Beach, Palm Beach International Airport",26.68,-80.12,Haverhill,FL,33415,1.491843521
KPGD,"Punta Gorda, Charlotte County Airport",26.92,-81.99,Punta Gorda,FL,33950,3.16931097221
KPIE,St. Petersburg / Clea,27.91,-82.69,Clearwater,FL,33760,1.4503994353
KPMP,Pompano Beach Airpark,26.25,-80.11,Pompano Beach,FL,33062,1.261686716
KPNS,Pensacola Regional Airport,30.47,-87.2,Pensacola,FL,32504,1.38742399836
KRSW,"Fort Myers, SW Florida Intl Airport",26.54,-81.76,Fort Myers,FL,33913,3.72124563978
KSFB,Orlando / Sanford Airport,28.78,-81.24,Sanford,FL,32773,2.32264397227
KSGJ,St. Augustine Airport,29.97,-81.33,Saint Augustine,FL,32095,3.24907146962
KSPG,"St. Petersburg, Whitted Airport",27.77,-82.63,Saint Petersburg,FL,33701,0.572953507888
KSRQ,Sarasota-Bradenton Intl Airport,27.4,-82.55,Sarasota,FL,34243,1.37944365563
KSUA,"Stuart, Witham Field Airport",27.182,-80.221,Stuart,FL,34996,1.12772353825
KTIX,Titusville,28.52,-80.8,Titusville,FL,32780,3.21435191162
KTLH,Tallahassee Regional Airport,30.4,-84.35,Tallahassee,FL,32310,0.119432445176
KTMB,"Miami, Kendall-Tamiami Executive Airport",25.65,-80.43,Miami,FL,33186,1.53492161204
KTPA,Tampa International Airport,27.97,-82.53,Tampa,FL,33607,2.1561834328
KTTS,NASA Shuttle Landing Facility,28.62,-80.72,Titusville,FL,32780,7.03700189307
KVDF,Vandenberg Airport,28.01,-82.35,Tampa,FL,33637,2.10891207532
KVPS,Valparaiso / Eglin Air Force Base,30.48,-86.53,Eglin A F B,FL,32542,2.00665587951
KVQQ,"Jacksonville, Cecil Field Airport",30.217,-81.876,Cecil Field Nas,FL,32215,2.56596633351
KVRB,Vero Beach Municipal Airport,27.65,-80.42,Vero Beach,FL,32960,1.38506662649
KVVG,The Villages,28.962,-81.97,Lady Lake,FL,32159,2.90576707725
KOBE,Okeechobee County Airport,27.26,-80.85,Okeechobee,FL,34974,4.53757783916
KTPF,Peter O Knight Airport,27.9156,-82.4493,Tampa,FL,33606,1.89935696291
KPCM,Plant City Airport,28.0002,-82.1642,Plant City,FL,33567,1.65452000295
PTPN,Pohnpei Intl Airport,6.97,158.22,Kekaha,HI,96752,2985.63776652
PTSA,Kosrae Island Airport,5.333,163.033,Kekaha,HI,96752,2740.5882052
PTTP,Pohnpei,6.95,158.25,Kekaha,HI,96752,2984.35243503
PTKK,Chuuk Intl Weno Is,7.47,151.85,Kekaha,HI,96752,3371.38075935
PTYA,Yap Intl Airport,9.483,138.083,Adak,AK,99546,3874.50577796
K11J,Early County Airport,31.397,-84.895,Blakely,GA,31723,5.37476954114
K27A,Elbert Co. Airport-Patz Field,34.095,-82.816,Elberton,GA,30635,1.8004956766
K3J7,Greene County Regional Airport,33.6,-83.133,Union Point,GA,30669,4.43671661137
K47A,Cherokee County Airport,34.3,-84.417,Ball Ground,GA,30107,4.02757214322
KABY,"Albany, Southwest Georgia Regional Airport",31.54,-84.18,Albany,GA,31701,3.04333670577
KAGS,"Augusta, Bush Field",33.38,-81.97,Peach Orchard,GA,30906,2.49293510948
KAHN,Athens Airport,33.96,-83.32,Athens,GA,30605,2.81429606573
KAMG,"Alma, Bacon County Airport",31.54,-82.5,Alma,GA,31510,3.26630888839
KATL,Hartsfield-Jackson/Atlanta International Airport,33.66,-84.42,Hapeville,GA,30354,1.33544076829
KAYS,Waycross / Ware County,31.25,-82.4,Waycross,GA,31503,3.42134665162
KBGE,Bainbridge,30.97,-84.63,Brinson,GA,31725,5.76507276526
KBQK,Brunswick / Glynco,31.15,-81.38,Saint Simons Isl,GA,31522,1.83202859533
KCCO,Newnan Coweta County Airport,33.31,-84.77,Moreland,GA,30259,2.43279674829
KCSG,Columbus Metropolitan Airport,32.53,-84.93,Columbus,GA,31909,0.453324474723
KDBN,W H `Bud` Barron Airport,32.567,-82.983,East Dublin,GA,31021,4.01389935496
KDNL,"Augusta, Daniel Field",33.47,-82.03,Augusta,GA,30904,1.17746239205
KDNN,Dalton Municipal Airport,34.72,-84.87,Dalton,GA,30721,5.77498154213
KDQH,Douglas Municipal Airport,31.477,-82.861,Douglas,GA,31535,0.841456712982
KFFC,"Atlanta, Peachtree City-Falcon Field",33.35,-84.56,Peachtree City,GA,30269,3.4398700545
KFTY,"Atlanta, Fulton County Airport-Brown Field",33.78,-84.52,Atlanta,GA,30336,3.39814453777
KGVL,"Gainesville, Gilmer Memorial Airport",34.26,-83.83,Gainesville,GA,30504,2.4915164149
KHQU,Thomson-McDuffie County Airport,33.53,-82.516,Thomson,GA,30824,2.83061572826
KIIY,Washington-Wilkes County Airport,33.78,-82.82,Washington,GA,30673,6.45118520627
KJYL,Plantation Airpark,32.645,-81.596,Hiltonia,GA,30467,7.91398746882
KLGC,La Grange-Callawy Airport,33.009,-85.073,La Grange,GA,30240,1.44231746271
KLHW,Ft. Stewart,31.88,-81.57,Fort Stewart,GA,31315,1.8859677885
KLSF,Fort Benning,32.34,-85.0,Fort Mitchell,AL,36856,4.110436531
KLZU,"Lawrenceville, Gwinnett Co-Briscoe Field Airport",33.978,-83.962,Lawrenceville,GA,30045,2.41580486921
KMCN,"Macon, Middle Georgia Regional Airport",32.71,-83.65,Macon,GA,31216,2.22133260575
KMGE,Marietta / Dobbins Air Force Base,33.93,-84.52,Marietta,GA,30060,1.58050693573
KMGR,Moultrie Municipal Airport,31.085,-83.803,Moultrie,GA,31768,5.85205431475
KMLJ,Baldwin County Airport,33.15,-83.233,Milledgeville,GA,31061,4.5893701609
KOPN,Thomaston-Upson County Airport,32.955,-84.263,The Rock,GA,30285,2.90888212727
KPDK,"Atlanta, De Kalb-Peachtree Airport",33.88,-84.3,Chamblee,GA,30341,0.681916336951
KRMG,"Rome, R. B. Russell Airport",34.36,-85.17,Armuchee,GA,30105,6.16062164339
KRYY,"Marietta, Cobb County-McCollum Field Airport",34.013,-84.599,Kennesaw,GA,30144,1.79625463551
KSAV,Savannah International Airport,32.14,-81.2,Port Wentworth,GA,31407,2.26643310914
KSSI,Brunswick/Malcom-McKinnon,31.15,-81.38,Saint Simons Isl,GA,31522,1.83202859533
KSVN,Hunter U. S. Army Airfield,32.03,-81.15,Savannah,GA,31405,1.8804229371
KTBR,Statesboro-Bulloch County Airport,32.482,-81.737,Statesboro,GA,30461,0.670741096934
KVAD,Moody Air Force Base,30.97,-83.2,Moody Afb,GA,31699,0.520874241701
KVDI,Vidalia Municipal Airport,32.193,-82.372,Vidalia,GA,30474,3.13341190999
KVLD,Valdosta Regional Airport,30.79,-83.28,Clyattville,GA,31601,1.25660506273
KVPC,Cartersville Airport,34.13,-84.85,,GA,301HH,2.61912420878
KWDR,Winder-Barrow Airport,33.982,-83.668,Winder,GA,30680,2.54725714902
KWRB,Robins Air Force Base,32.64,-83.6,Robins A F B,GA,31098,1.74790955443
KBIJ,Early County Airport,31.3969,-84.895,Blakely,GA,31723,5.36920689559
TGPY,Point Salines Airport,12.0,-61.783,Vieques,PR,00765,488.974087519
PGRO,Rota/Intl,14.18,145.25,Adak,AK,99546,3345.56743573
PGSN,Saipan Intl Airport,15.12,145.73,Adak,AK,99546,3273.34566816
PGUA,Anderson AFB,13.58,144.93,Adak,AK,99546,3392.17587115
PGUM,Guam International,13.48,144.8,Adak,AK,99546,3402.56230184
PGWT,West Tinian Tinian Is,14.97,145.6,Adak,AK,99546,3286.68929888
PHBK,Kekaha / Barking Sand,22.07,-159.78,Waimea,HI,96796,6.35082130081
PHHI,Wheeler Army Airfield,21.48,-158.03,Wahiawa,HI,96786,1.54083539276
PHHN,Hana,20.784,-156.014,Hana,HI,96713,3.48813909618
PHJH,Lahaina / West Maui,21.02,-156.63,Lahaina,HI,96761,7.58231071283
PHJR,Kalaeloa Airport,21.32,-158.07,Barbers Point Nas,HI,96862,1.47295177108
PHKO,"Kailua / Kona, Keahole Airport",19.65,-156.0,Kailua Kona,HI,96740,2.35348038635
PHLI,Lihue Airport,21.98,-159.35,Lihue,HI,96766,1.76019658846
PHMK,Molokai Airport,21.15,-157.1,Hoolehua,HI,96729,1.58440345744
PHNG,Kaneohe Bay MCAF,21.45,-157.783,M C B H Kaneohe Bay,HI,96863,2.37430673268
PHNL,Honolulu International Airport,21.35,-157.93,Honolulu,HI,96818,2.34988618949
PHNY,Lanai City Airport,20.78,-156.95,Lanai City,HI,96763,3.34777405465
PHOG,Kahului Airport,20.9,-156.43,Kahului,HI,96732,2.56248567743
PHSF,Bradshaw Army Air Field,19.78,-155.55,Waikoloa,HI,96738,19.2407556604
PHTO,Hilo International Airport,19.72,-155.07,Hilo,HI,96720,1.90118418979
PWAK,Wake Island Airfield,19.283,166.5,Waimea,HI,96796,2187.84554877
PMDY,Midway NAF,28.22,-177.37,Waimea,HI,96796,1183.43440694
KGGI,Grinnell Regional Airport,41.7092,-92.7349,Grinnell,IA,50112,2.00930820957
KADU,Audubon County Airport,41.7,-94.92,Audubon,IA,50025,2.88135833266
KAIO,Atlantic,41.4,-95.05,Atlantic,IA,50022,2.26829617745
KALO,Waterloo Municipal Airport,42.55,-92.4,,IA,506HH,2.02412928093
KAMW,Ames Municipal Airport,41.99,-93.62,Ames,IA,50010,2.76867054129
KAWG,Washington,41.28,-91.67,Washington,IA,52353,1.98622318539
KAXA,Algona,43.08,-94.27,Algona,IA,50511,2.25914941138
KBNW,Boone Municipal,42.05,-93.85,Boone,IA,50036,2.10507077684
KBRL,Burlington Regional Airport,40.79,-91.12,Burlington,IA,52601,1.67310921697
KCAV,Clarion,42.75,-93.77,Clarion,IA,50525,1.79066747085
KCBF,Council Bluffs,41.27,-95.77,Council Bluffs,IA,51502,1.42910177309
KCCY,Charles City,43.07,-92.62,Charles City,IA,50616,2.39056861328
KCID,"Cedar Rapids, The Eastern Iowa Airport",41.89,-91.7,Swisher,IA,52338,3.52150188327
KCIN,Carroll,42.05,-94.78,Carroll,IA,51401,4.64717693795
KCKP,Cherokee Municipal Airport,42.732,-95.556,Cherokee,IA,51012,1.55903085193
KCNC,Chariton,41.03,-93.37,Chariton,IA,50049,3.72366280607
KCSQ,Creston,41.02,-94.37,Nevinville,IA,50801,3.59704842171
KCWI,Clinton Municipal Automatic Weather Observing,41.84,-90.34,Low Moor,IA,52757,2.71930044145
KDBQ,Dubuque Regional Airport,42.41,-90.7,Dubuque,IA,52003,3.57083581746
KDEH,Decorah,43.28,-91.73,Decorah,IA,52101,5.01470640037
KDNS,Denison,41.98,-95.38,Denison,IA,51442,3.03265791819
KDSM,Des Moines International Airport,41.54,-93.65,Des Moines,IA,50321,0.644345833721
KDVN,Davenport Municipal Airport,41.62,-90.58,Eldridge,IA,52748,2.76171569887
KEBS,Webster City,42.43,-93.87,Webster City,IA,50595,3.47284429891
KEOK,Keokuk Municipal,40.47,-91.43,Keokuk,IA,52632,4.45841481984
KEST,Estherville Municipal Airport,43.4,-94.75,Gruver,IA,51344,2.32289988089
KFFL,Fair Field,41.05,-91.98,Fairfield,IA,52556,2.72276552901
KFOD,Fort Dodge,42.55,-94.18,,IA,505HH,1.96360458944
KFSW,Fort Madison,40.67,-91.33,Fort Madison,IA,52627,2.27771026848
KHNR,Harlan Municipal Airport,41.584,-95.34,Harlan,IA,51537,4.37776643399
KICL,Clarinda,40.72,-95.03,Clarinda,IA,51632,1.32491243239
KIIB,Independence Muni Airport,42.454,-91.948,Independence,IA,50644,3.03341908568
KIKV,Ankeny Regional Airport,41.69,-93.57,Berwick,IA,50032,2.27285010174
KIOW,Iowa City Municipal Airport,41.633,-91.543,Iowa City,IA,52246,1.53495412564
KLRJ,Le Mars Municipal Airport,42.78,-96.2,Le Mars,IA,51031,1.86778066543
KLWD,Lamoni Municipal Airport,40.631,-93.901,Lamoni,IA,50140,2.49427982898
KMCW,Mason City Municipal Airport,43.16,-93.33,Clear Lake,IA,50428,3.1622015197
KMIW,Marshalltown Municipal Airport,42.11,-92.91,Marshalltown,IA,50158,4.66669283308
KMPZ,Mount Pleasant Muni Airport,40.95,-91.51,Mount Pleasant,IA,52641,3.6334565825
KMUT,Muscatine,41.37,-91.15,Fruitland,IA,52749,1.44269193326
KMXO,Monticello Municipal,42.23,-91.17,Monticello,IA,52310,1.34118990895
KOLZ,Oelwein Municipal Airport,42.68,-91.96,Oelwein,IA,50662,1.94940254912
KOOA,Oskaloosa Municipal Airport,41.233,-92.483,Cedar,IA,52543,2.1496343679
KORC,Orange City,42.98,-96.07,Orange City,IA,51041,2.50209146335
KOTM,Ottumwa Industrial Airport,41.11,-92.45,Kirkville,IA,52566,3.57002966213
KOXV,Knoxville,41.3,-93.12,Knoxville,IA,50138,1.05976856964
KPEA,Pella Muni Airport,41.4,-92.95,Pella,IA,50219,2.15635882816
KRDK,Red Oak,41.02,-95.27,Red Oak,IA,51566,2.47640148013
KSDA,Shenandoah Municipal,40.75,-95.42,Shenandoah,IA,51601,2.87138859931
KSHL,Sheldon,43.22,-95.83,Sheldon,IA,51201,2.82221974163
KSLB,Storm Lake,42.6,-95.23,Storm Lake,IA,50588,4.09780225282
KSPW,Spencer Municipal Airport,43.17,-95.21,Spencer,IA,51301,3.56102447345
KSUX,Sioux Gateway Airport,42.41,-96.38,Sioux City,IA,51111,0.318628177679
KTNU,Newton Municipal,41.68,-93.02,Newton,IA,50208,1.99035376565
KVTI,Vinton Veterans Mem Airpark Airport,42.219,-92.026,Vinton,IA,52349,3.25490471758
K77M,Malta,42.3,-113.37,Naf,ID,83342,4.74255887927
KBOI,Boise Municipal,43.58,-116.22,Boise,ID,83705,0.338769748524
KBYI,Burley Municipal,42.54,-113.77,Heyburn,ID,83336,1.78511786987
KEUL,Caldwell,43.64,-116.64,Caldwell,ID,83605,2.28409617995
KIDA,Idaho Falls/Fanning,43.53,-112.07,Idaho Falls,ID,83402,2.2412221433
KJER,Jerome County Airport,42.728,-114.453,Jerome,ID,83338,1.35415118754
KLLJ,Challis (amos),44.523,-114.215,Challis,ID,83226,1.66044795856
KMLD,Malad City,42.18,-112.32,Malad City,ID,83252,0.984139718351
